algo,data,filename,jsd,loss_type,mae,mape,mean_std,rmse,smape,std_ae,std_ape,sub_data,tuning_algo
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.013_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.195,loss_gan_re_d,0.303,0.356,0.29621019079103506,0.472,0.305,0.57,0.718,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.418_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.164,loss_gan_re_d,0.303,0.349,0.20158934346669136,0.476,0.305,0.563,0.692,5,pso
GruGan,gg_trace,"la-[32, 1]_ac-tanh_dr-0.418_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.276_ou-sigmoid_ce-gru_in-[1, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.116,loss_gan_re_d,0.327,0.372,0.20636401316624559,0.511,0.322,0.617,0.742,5,pso
GruGan,gg_trace,"la-[8, 1]_ac-tanh_dr-0.444_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.208_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_d_.csv",0.149,loss_gan_re_d,0.306,0.347,0.2716710959601859,0.48,0.308,0.564,0.68,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.078_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.203,loss_gan_re_d,0.301,0.353,0.21444477570015757,0.47,0.303,0.563,0.707,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.204,loss_gan_re_d,0.305,0.36,0.22912374455963297,0.472,0.306,0.573,0.73,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.457_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.188,loss_gan_re_d,0.311,0.369,0.2887931956989874,0.479,0.31,0.592,0.753,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.09_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.22,loss_gan_re_d,0.312,0.377,0.18417096057308846,0.475,0.311,0.597,0.781,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.389_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.181_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.164,loss_gan_re_d,0.3,0.342,0.2561277923596023,0.473,0.303,0.551,0.668,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.021_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.158,loss_gan_re_d,0.299,0.338,0.18310126887275427,0.474,0.302,0.546,0.655,5,pso
GruGan,gg_trace,"la-[8, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.466_ou-sigmoid_ce-gru_in-[1, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.115,loss_gan_re_d,0.321,0.349,0.24364847735302234,0.506,0.325,0.576,0.656,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.426_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.214,loss_gan_re_d,0.304,0.359,0.25778942449012865,0.472,0.305,0.571,0.726,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.267_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.249,loss_gan_re_d,0.318,0.393,0.29625320563894975,0.478,0.317,0.615,0.825,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.328_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.213,loss_gan_re_d,0.305,0.362,0.2521086747840703,0.471,0.307,0.574,0.734,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.347_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.223,loss_gan_re_d,0.312,0.379,0.17578869652834805,0.475,0.312,0.598,0.784,5,pso
GruGan,gg_trace,"la-[4, 1]_ac-tanh_dr-0.256_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.245_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.132,loss_gan_re_d,0.301,0.326,0.2670270660314105,0.478,0.308,0.528,0.598,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.376_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.199,loss_gan_re_d,0.302,0.354,0.24895567470687996,0.471,0.304,0.565,0.712,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.056_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.4_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.256,loss_gan_re_d,0.322,0.4,0.1764534209686249,0.482,0.319,0.627,0.842,5,pso
GruGan,gg_trace,"la-[32, 1]_ac-tanh_dr-0.099_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.496_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.148,loss_gan_re_d,0.324,0.377,0.21100107835971096,0.498,0.32,0.616,0.765,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.304_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.055_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.187,loss_gan_re_d,0.314,0.374,0.24029125335575344,0.482,0.313,0.597,0.762,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.457_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.195,loss_gan_re_d,0.305,0.36,0.2507787403305203,0.472,0.306,0.574,0.731,5,pso
GruGan,gg_trace,"la-[32, 1]_ac-tanh_dr-0.129_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.135,loss_gan_re,0.304,0.336,0.1579433945756661,0.481,0.308,0.546,0.635,5,pso
GruGan,gg_trace,"la-[4, 1]_ac-tanh_dr-0.38_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_.csv",0.154,loss_gan_re,0.307,0.351,0.19556275034938003,0.479,0.308,0.568,0.692,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.23,loss_gan_re,0.322,0.393,0.2107883292327814,0.485,0.318,0.622,0.821,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.435_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.492_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.2,loss_gan_re,0.303,0.356,0.15169778357317248,0.471,0.304,0.568,0.719,5,pso
GruGan,gg_trace,"la-[8, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.166,loss_gan_re,0.307,0.356,0.19984995913670953,0.476,0.307,0.572,0.712,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.34_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.245_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.149,loss_gan_re,0.304,0.348,0.2704043607736965,0.476,0.306,0.561,0.683,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.331_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_.csv",0.192,loss_gan_re,0.303,0.356,0.2460701361797464,0.472,0.305,0.567,0.714,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.335_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.204,loss_gan_re,0.304,0.357,0.22103323787351573,0.473,0.305,0.569,0.72,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.204_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.202,loss_gan_re,0.307,0.365,0.2399822089306789,0.474,0.307,0.582,0.744,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.181,loss_gan_re,0.303,0.353,0.2339658868256373,0.473,0.305,0.566,0.704,5,pso
GruGan,gg_trace,"la-[4, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.216,loss_gan_re,0.318,0.387,0.25389338785363164,0.481,0.316,0.612,0.806,5,pso
GruGan,gg_trace,"la-[8, 1]_ac-tanh_dr-0.134_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.38_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.13,loss_gan_re,0.314,0.356,0.20816860095941767,0.487,0.314,0.58,0.7,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.384_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.024_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.172,loss_gan_re,0.298,0.337,0.25605979631502435,0.472,0.302,0.546,0.653,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.227_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_.csv",0.222,loss_gan_re,0.306,0.367,0.23611672516996893,0.474,0.307,0.581,0.753,5,pso
GruGan,gg_trace,"la-[32, 1]_ac-tanh_dr-0.095_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.4_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.115,loss_gan_re,0.314,0.348,0.19893790855791899,0.493,0.317,0.57,0.664,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.014_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.212,loss_gan_re,0.304,0.359,0.22019519240163687,0.472,0.306,0.571,0.726,5,pso
GruGan,gg_trace,"la-[4, 1]_ac-tanh_dr-0.41_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.357_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.185,loss_gan_re,0.304,0.356,0.26406389951030634,0.473,0.306,0.57,0.716,5,pso
GruGan,gg_trace,"la-[8, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.147,loss_gan_re,0.301,0.332,0.23518940856595696,0.479,0.307,0.538,0.622,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_.csv",0.211,loss_gan_re,0.305,0.363,0.19542880654262768,0.472,0.306,0.578,0.74,5,pso
GruGan,gg_trace,"la-[4, 1]_ac-tanh_dr-0.275_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.424_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_.csv",0.115,loss_gan_re,0.31,0.348,0.2516798808800988,0.484,0.312,0.566,0.675,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.395_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.43_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.228,loss_gan_re,0.307,0.37,0.17429640998707138,0.471,0.308,0.583,0.761,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.204_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.223,loss_gan_re,0.306,0.366,0.15936365501979158,0.472,0.307,0.579,0.748,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_.csv",0.195,loss_gan_re,0.309,0.366,0.2409421874556073,0.476,0.309,0.585,0.746,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.087_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_.csv",0.182,loss_gan_re,0.298,0.34,0.2208253099112729,0.471,0.302,0.548,0.666,5,pso
GruGan,gg_trace,"la-[8, 1]_ac-tanh_dr-0.322_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.096_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.137,loss_gan_re,0.316,0.36,0.1878069817526155,0.491,0.316,0.587,0.71,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.295_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.167,loss_gan_re,0.304,0.349,0.29338622383902435,0.474,0.305,0.562,0.692,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.318_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.177,loss_gan_re,0.301,0.346,0.23668706198741174,0.473,0.304,0.557,0.683,5,pso
GruGan,gg_trace,"la-[32, 1]_ac-tanh_dr-0.319_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.044_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.144,loss_gan_re,0.31,0.354,0.2023499211466725,0.483,0.31,0.576,0.7,5,pso
GruGan,gg_trace,"la-[4, 1]_ac-tanh_dr-0.067_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.431_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.146,loss_gan_re,0.301,0.322,0.19208494206684587,0.482,0.311,0.522,0.577,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.191,loss_gan_re,0.314,0.372,0.2469122435559418,0.481,0.312,0.596,0.761,5,pso
GruGan,gg_trace,"la-[4, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.143,loss_gan_re,0.321,0.369,0.23806409547674812,0.496,0.319,0.603,0.737,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.181,loss_gan_re,0.311,0.366,0.2867012505761967,0.478,0.31,0.585,0.741,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.102_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.212,loss_gan_re,0.305,0.363,0.1437636042771714,0.471,0.306,0.576,0.737,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.254_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.196,loss_gan_re,0.304,0.356,0.23008537373610566,0.473,0.305,0.569,0.716,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.248_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.39_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.202,loss_gan_re,0.306,0.362,0.21918349661658712,0.473,0.307,0.575,0.733,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.422_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.228,loss_gan_re,0.312,0.378,0.16461371311090525,0.475,0.312,0.596,0.781,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.171,loss_gan_re,0.3,0.342,0.26778845899973136,0.473,0.302,0.553,0.67,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.224,loss_gan_re,0.314,0.381,0.1844793404376067,0.478,0.313,0.603,0.79,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.109_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.186,loss_gan_re,0.3,0.347,0.20946044787850743,0.471,0.303,0.556,0.687,5,pso
GruGan,gg_trace,"la-[16, 1]_ac-tanh_dr-0.318_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.162,loss_gan_re,0.312,0.363,0.24212642960343725,0.482,0.31,0.585,0.731,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.169,loss_gan_re,0.295,0.332,0.1777274070222576,0.471,0.3,0.535,0.636,5,pso
GruGan,gg_trace,"la-[4, 1]_ac-tanh_dr-0.001_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.027_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.166,loss_gan_re,0.303,0.349,0.26799226314560076,0.474,0.305,0.563,0.692,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.224,loss_gan_re,0.309,0.373,0.14512850711769765,0.473,0.31,0.589,0.768,5,pso
